target,params,rmse,std,rmse/std,r2,mase,da,guiding_score
SP.DYN.LE00.IN,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 50, 'subsample': 0.6}",2.665507605664528,6.463654045390754,0.4123840148229015,0.829939424318545,0.1947880529820717,0.9069767441860465,3.032961016729748
SP.DYN.LE00.IN,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 50, 'subsample': 0.8}",2.4694798068139274,6.463654045390754,0.38205630893486925,0.8540329768030638,0.18776178077110964,0.8837209302325582,3.02687792737249
SP.DYN.LE00.IN,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 50, 'subsample': 1.0}",2.395153696792848,6.463654045390754,0.37055722351056786,0.8626873441041389,0.18386199571623474,0.9069767441860465,3.080549247192175
SP.DYN.LE00.IN,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.6}",2.103157189402873,6.463654045390754,0.3253820787179411,0.8941265028491916,0.13838970776398546,0.9302325581395349,3.1758449881957436
SP.DYN.LE00.IN,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",1.912421941690745,6.463654045390754,0.2958731900347447,0.9124590554186638,0.1349882166917678,0.9302325581395349,3.2040271833497993
SP.DYN.LE00.IN,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",1.845671019065406,6.463654045390754,0.2855460713250206,0.9184634411508463,0.13289765497742445,0.9069767441860465,3.1731699164819522
SP.DYN.LE00.IN,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.6}",1.9373830718358083,6.463654045390754,0.2997349576927559,0.9101589551369218,0.12031244889103655,0.9302325581395349,3.203573492323484
SP.DYN.LE00.IN,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}",1.7818101914220952,6.463654045390754,0.27566608282395744,0.924008210780495,0.11837564357761843,0.9302325581395349,3.225374213393285
SP.DYN.LE00.IN,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}",1.7249627824343465,6.463654045390754,0.2668711490932008,0.9287797897816746,0.11752854453554884,0.9302325581395349,3.233107349005777
SP.DYN.LE00.IN,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.6}",2.602651156143398,6.463654045390754,0.4026594149170707,0.8378653955786424,0.16664735387022464,0.9302325581395349,3.090286798148106
