target,params,rmse,std,rmse/std,r2,mase,da,guiding_score
NY.GDP.MKTP.CD,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 50, 'subsample': 0.6}",885500260258.8595,3112022068148.4595,0.28454176765709766,0.9190359824585742,0.1968541609956934,0.8477366255144033,6.056471163686117
NY.GDP.MKTP.CD,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 50, 'subsample': 0.8}",806927963314.6189,3112022068148.4595,0.25929377929980807,0.9327667360164225,0.18809220333462448,0.8559670781893004,6.094592082629004
NY.GDP.MKTP.CD,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 50, 'subsample': 1.0}",830566084485.9639,3112022068148.4595,0.2668895227276202,0.9287699826582231,0.1890707920046033,0.8559670781893004,6.087968217662742
NY.GDP.MKTP.CD,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.6}",543995614433.93243,3112022068148.4595,0.17480454910706664,0.9694433696114751,0.12420005205429754,0.8724279835390947,6.2014845157188345
NY.GDP.MKTP.CD,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",487777031443.90424,3112022068148.4595,0.15673957984948156,0.9754327041086079,0.11586149667460356,0.8765432098765432,6.222614481337479
NY.GDP.MKTP.CD,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",554076816589.2218,3112022068148.4595,0.1780439869820324,0.9683003386995419,0.12326311555287756,0.8847736625514403,6.221128488222296
NY.GDP.MKTP.CD,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.6}",458357878111.1686,3112022068148.4595,0.14728619144525376,0.9783067778095521,0.1022930546950832,0.9012345679012346,6.274853971564418
NY.GDP.MKTP.CD,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}",409191281715.0286,3112022068148.4595,0.13148726864860655,0.9827110981833291,0.09408771217754698,0.9012345679012346,6.286463548819004
NY.GDP.MKTP.CD,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}",474884411628.9964,3112022068148.4595,0.15259673653649103,0.9767142359984128,0.10103323338824134,0.9053497942386831,6.2788769206705135
NY.GDP.MKTP.CD,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.6}",665982870862.9525,3112022068148.4595,0.21400326099203668,0.9542026042847742,0.14746060285310988,0.9053497942386831,6.2260157506994895
